symbol,date,broker,buy_qty,buy_amount,sell_qty,sell_amount,net_amount,total_turnover,dominance_ratio,dominant_flag,market_phase,strong_accumulation,circular_flag,cluster_flag
CHCL,2024-11-21,75.0,400.0,230000.0,0.0,0.0,230000.0,5456218.2,0.04215373937941118,False,Neutral,False,False,True
CHCL,2024-11-21,80.0,0.0,0.0,30.0,17220.0,-17220.0,5456218.2,-0.0031560321396237414,False,Neutral,False,False,False
CHCL,2024-11-21,81.0,130.0,74880.0,0.0,0.0,74880.0,5456218.2,0.013723791324914388,False,Neutral,False,False,True
CHCL,2024-11-21,91.0,0.0,0.0,230.0,132480.0,-132480.0,5456218.2,-0.02428055388254084,False,Neutral,False,False,False
CHCL,2024-11-25,1.0,300.0,177020.0,0.0,0.0,177020.0,10220350.2,0.017320345833159417,False,Markdown,False,False,True
CHCL,2024-11-25,4.0,200.0,118020.0,0.0,0.0,118020.0,10220350.2,0.011547549515475508,False,Markdown,False,False,True
CHCL,2024-11-25,5.0,90.0,52957.0,0.0,0.0,52957.0,10220350.2,0.005181524993145539,False,Markdown,False,False,True
CHCL,2024-11-25,6.0,930.0,546923.0,100.0,59000.0,487923.0,10220350.2,0.047740340639208234,False,Markdown,False,False,True
CHCL,2024-11-25,7.0,180.0,106066.0,0.0,0.0,106066.0,10220350.2,0.010377922275109516,False,Markdown,False,False,True
CHCL,2024-11-25,13.0,534.0,312622.8,0.0,0.0,312622.8,10220350.2,0.030588266926509036,False,Markdown,False,False,True
CHCL,2024-11-25,14.0,140.0,82600.0,170.0,99790.0,-17190.0,10220350.2,-0.0016819384525590916,False,Markdown,False,False,True
CHCL,2024-11-25,16.0,388.0,229693.2,0.0,0.0,229693.2,10220350.2,0.022474102697576843,False,Markdown,False,False,True
CHCL,2024-11-25,17.0,170.0,99790.0,64.0,37568.0,62222.0,10220350.2,0.0060880497030326814,False,Markdown,False,False,True
CHCL,2024-11-25,21.0,26.0,15210.0,26.0,15210.0,0.0,10220350.2,0.0,False,Markdown,False,True,True
CHCL,2024-11-25,26.0,84.0,49560.0,0.0,0.0,49560.0,10220350.2,0.004849148906854484,False,Markdown,False,False,True
CHCL,2024-11-25,28.0,248.0,146244.0,2000.0,1179742.0,-1033498.0,10220350.2,-0.10112158387684211,False,Markdown,False,True,True
CHCL,2024-11-25,33.0,0.0,0.0,120.0,70440.0,-70440.0,10220350.2,-0.0068921317392822805,False,Markdown,False,False,True
CHCL,2024-11-25,34.0,60.0,35400.0,0.0,0.0,35400.0,10220350.2,0.0034636777906103455,False,Markdown,False,False,True
CHCL,2024-11-25,36.0,0.0,0.0,90.0,52830.0,-52830.0,10220350.2,-0.00516909880446171,False,Markdown,False,False,False
CHCL,2024-11-25,38.0,0.0,0.0,888.0,522190.8,-522190.8,10220350.2,-0.05109323944692228,False,Markdown,False,False,False
CHCL,2024-11-25,39.0,1070.0,631060.0,0.0,0.0,631060.0,10220350.2,0.06174543803792555,False,Markdown,False,False,True
CHCL,2024-11-25,40.0,200.0,118000.0,0.0,0.0,118000.0,10220350.2,0.011545592635367818,False,Markdown,False,False,True
CHCL,2024-11-25,41.0,120.0,70440.0,22.0,12984.4,57455.6,10220350.2,0.005621686035768129,False,Markdown,False,False,True
CHCL,2024-11-25,42.0,40.0,23480.0,278.0,163644.0,-140164.0,10220350.2,-0.01371420717070928,False,Markdown,False,True,True
CHCL,2024-11-25,43.0,170.0,100232.0,0.0,0.0,100232.0,10220350.2,0.009807100347696501,False,Markdown,False,False,True
CHCL,2024-11-25,44.0,5150.0,3032450.0,2000.0,1174000.0,1858450.0,10220350.2,0.1818381918067739,False,Markdown,False,True,True
CHCL,2024-11-25,45.0,50.0,29350.0,220.0,128920.0,-99570.0,10220350.2,-0.00974232761613198,False,Markdown,False,False,True
CHCL,2024-11-25,47.0,200.0,117720.0,0.0,0.0,117720.0,10220350.2,0.011518196313860167,False,Markdown,False,False,True
CHCL,2024-11-25,49.0,170.0,99790.0,0.0,0.0,99790.0,10220350.2,0.009763853297316565,False,Markdown,False,False,True
CHCL,2024-11-25,51.0,3480.0,2053204.4,600.0,354000.0,1699204.4,10220350.2,0.16625696446292026,False,Markdown,False,True,True
CHCL,2024-11-25,52.0,264.0,154968.0,0.0,0.0,154968.0,10220350.2,0.015162689826421017,False,Markdown,False,False,True
CHCL,2024-11-25,57.0,200.0,117960.0,500.0,293153.0,-175193.0,10220350.2,-0.017141584835321983,False,Markdown,False,False,True
CHCL,2024-11-25,58.0,50.0,29348.0,4000.0,2360021.8,-2330673.8,10220350.2,-0.22804245983665022,False,Markdown,False,True,True
CHCL,2024-11-25,59.0,80.0,47208.0,1050.0,616350.0,-569142.0,10220350.2,-0.05568713291252975,False,Markdown,False,False,True
CHCL,2024-11-25,62.0,0.0,0.0,4528.0,2671357.2,-2671357.2,10220350.2,-0.26137628826065085,True,Markdown,False,False,True
CHCL,2024-11-25,65.0,400.0,236080.0,0.0,0.0,236080.0,10220350.2,0.023099012791166395,False,Markdown,False,False,True
CHCL,2024-11-25,66.0,2000.0,1176600.0,0.0,0.0,1176600.0,10220350.2,0.11512325673537098,False,Markdown,False,False,True
CHCL,2024-11-25,77.0,358.0,210353.8,396.0,233049.0,-22695.20000000001,10220350.2,-0.0022205892710016936,False,Markdown,False,False,True
CHCL,2024-11-25,81.0,0.0,0.0,300.0,176100.0,-176100.0,10220350.2,-0.017230329348205703,False,Markdown,False,False,True
CHDC,2024-11-21,6.0,0.0,0.0,40.0,66324.0,-66324.0,6492521.9,-0.0102154449413563,False,Neutral,False,False,False
CHDC,2024-11-21,13.0,0.0,0.0,60.0,99498.0,-99498.0,6492521.9,-0.01532501569228438,False,Neutral,False,False,False
CHDC,2024-11-21,17.0,0.0,0.0,20.0,32800.0,-32800.0,6492521.9,-0.005051966016471966,False,Neutral,False,False,False
CHDC,2024-11-21,22.0,0.0,0.0,451.0,748164.9,-748164.9,6492521.9,-0.11523486736332764,False,Neutral,False,False,False
CHDC,2024-11-21,26.0,0.0,0.0,60.0,98400.0,-98400.0,6492521.9,-0.015155898049415898,False,Neutral,False,False,False
CHDC,2024-11-21,28.0,840.0,1386078.0,0.0,0.0,1386078.0,6492521.9,0.21348838268839723,False,Neutral,False,False,True
CHDC,2024-11-21,33.0,0.0,0.0,20.0,32998.0,-32998.0,6492521.9,-0.00508246264059579,False,Neutral,False,False,False
CHDC,2024-11-21,34.0,0.0,0.0,1198.0,1964720.0,-1964720.0,6492521.9,-0.30261276438667073,True,Neutral,False,False,True
CHDC,2024-11-21,38.0,0.0,0.0,20.0,32860.0,-32860.0,6492521.9,-0.00506120741772161,False,Neutral,False,False,False
CHDC,2024-11-21,40.0,1724.0,2860359.0,0.0,0.0,2860359.0,6492521.9,0.4405620872838334,True,Neutral,False,False,True
CHDC,2024-11-21,42.0,20.0,32800.0,0.0,0.0,32800.0,6492521.9,0.005051966016471966,False,Neutral,False,False,True
CHDC,2024-11-21,43.0,0.0,0.0,200.0,332000.0,-332000.0,6492521.9,-0.05113575358136258,False,Neutral,False,False,False
CHDC,2024-11-21,45.0,20.0,33020.0,0.0,0.0,33020.0,6492521.9,0.0050858511543873264,False,Neutral,False,False,True
CHDC,2024-11-21,55.0,438.0,718320.0,0.0,0.0,718320.0,6492521.9,0.11063805576073604,False,Neutral,False,False,True
CHDC,2024-11-21,61.0,11.0,18148.9,0.0,0.0,18148.9,6492521.9,0.0027953544523276848,False,Neutral,False,False,True
CHDC,2024-11-21,64.0,0.0,0.0,20.0,32800.0,-32800.0,6492521.9,-0.005051966016471966,False,Neutral,False,False,False
CHDC,2024-11-21,68.0,0.0,0.0,20.0,33020.0,-33020.0,6492521.9,-0.0050858511543873264,False,Neutral,False,False,False
CHDC,2024-11-21,69.0,840.0,1378196.0,0.0,0.0,1378196.0,6492521.9,0.21227437061090235,False,Neutral,False,False,True
CHDC,2024-11-21,70.0,40.0,65600.0,0.0,0.0,65600.0,6492521.9,0.010103932032943932,False,Neutral,False,False,True
CHDC,2024-11-21,71.0,0.0,0.0,400.0,664000.0,-664000.0,6492521.9,-0.10227150716272516,False,Neutral,False,False,False
CHDC,2024-11-21,83.0,0.0,0.0,602.0,998417.0,-998417.0,6492521.9,-0.15377953519109422,False,Neutral,False,False,False
CHDC,2024-11-21,85.0,0.0,0.0,22.0,36520.0,-36520.0,6492521.9,-0.005624932893949884,False,Neutral,False,False,False
CHDC,2024-11-21,98.0,0.0,0.0,800.0,1320000.0,-1320000.0,6492521.9,-0.20331082749216448,False,Neutral,False,False,False
CHDC,2024-11-25,1.0,0.0,0.0,22.0,36124.0,-36124.0,9469778.2,-0.003814661678137298,False,Neutral,False,False,False
CHDC,2024-11-25,7.0,0.0,0.0,20.0,32960.0,-32960.0,9469778.2,-0.0034805461441536193,False,Neutral,False,False,False
CHDC,2024-11-25,8.0,20.0,32800.0,0.0,0.0,32800.0,9469778.2,0.0034636502890849127,False,Neutral,False,False,True
CHDC,2024-11-25,13.0,0.0,0.0,60.0,98982.0,-98982.0,9469778.2,-0.010452409540067159,False,Neutral,False,False,False
CHDC,2024-11-25,16.0,140.0,230300.0,0.0,0.0,230300.0,9469778.2,0.02431947138951998,False,Neutral,False,False,True
CHDC,2024-11-25,20.0,0.0,0.0,38.0,62244.0,-62244.0,9469778.2,-0.006572910018103698,False,Neutral,False,False,False
CHDC,2024-11-25,25.0,0.0,0.0,200.0,329380.0,-329380.0,9469778.2,-0.034782229640816724,False,Neutral,False,False,False
CHDC,2024-11-25,34.0,100.0,164400.0,142.0,234300.0,-69900.0,9469778.2,-0.007381376683141322,False,Neutral,False,False,True
CHDC,2024-11-25,35.0,72.0,118136.0,20.0,32840.0,85296.0,9469778.2,0.009007180337127644,False,Neutral,False,False,True
CHDC,2024-11-25,36.0,0.0,0.0,586.0,962016.2,-962016.2,9469778.2,-0.10158803930592589,False,Neutral,False,False,False
CHDC,2024-11-25,38.0,0.0,0.0,298.0,491074.2,-491074.2,9469778.2,-0.051856990694882386,False,Neutral,False,False,False
CHDC,2024-11-25,39.0,0.0,0.0,118.0,194346.0,-194346.0,9469778.2,-0.020522761557393184,False,Neutral,False,False,False
CHDC,2024-11-25,41.0,0.0,0.0,60.0,98880.0,-98880.0,9469778.2,-0.010441638432460858,False,Neutral,False,False,False
CHDC,2024-11-25,42.0,0.0,0.0,1400.0,2309200.0,-2309200.0,9469778.2,-0.24384942827911218,False,Neutral,False,False,True
CHDC,2024-11-25,43.0,0.0,0.0,180.0,296980.0,-296980.0,9469778.2,-0.03136081898940358,False,Neutral,False,False,False
CHDC,2024-11-25,49.0,2000.0,3299010.2,0.0,0.0,3299010.2,9469778.2,0.34837248880866084,True,Neutral,False,False,True
CHDC,2024-11-25,50.0,620.0,1021320.0,0.0,0.0,1021320.0,9469778.2,0.10785046686732326,False,Neutral,False,False,True
CHDC,2024-11-25,51.0,1360.0,2233768.0,0.0,0.0,2233768.0,9469778.2,0.23588387740697034,False,Neutral,False,False,True
CHDC,2024-11-25,55.0,0.0,0.0,422.0,696300.0,-696300.0,9469778.2,-0.0735286492771288,False,Neutral,False,False,True
CHDC,2024-11-25,56.0,60.0,98880.0,0.0,0.0,98880.0,9469778.2,0.010441638432460858,False,Neutral,False,False,True
CHDC,2024-11-25,58.0,916.0,1511290.0,22.0,36256.0,1475034.0,9469778.2,0.15576225428384374,False,Neutral,False,False,True
CHDC,2024-11-25,59.0,0.0,0.0,208.0,341443.8,-341443.8,9469778.2,-0.036056155993178386,False,Neutral,False,False,False
CHDC,2024-11-25,62.0,140.0,229762.0,0.0,0.0,229762.0,9469778.2,0.024262659076851455,False,Neutral,False,False,True
CHDC,2024-11-25,65.0,0.0,0.0,582.0,955644.0,-955644.0,9469778.2,-0.10091514075799579,False,Neutral,False,False,False
CHDC,2024-11-25,66.0,20.0,32900.0,160.0,263200.0,-230300.0,9469778.2,-0.02431947138951998,False,Neutral,False,True,True
CHDC,2024-11-25,67.0,0.0,0.0,20.0,32840.0,-32840.0,9469778.2,-0.0034678742528520892,False,Neutral,False,False,False
CHDC,2024-11-25,68.0,0.0,0.0,200.0,329980.0,-329980.0,9469778.2,-0.034845589097324374,False,Neutral,False,False,False
CHDC,2024-11-25,69.0,0.0,0.0,100.0,164800.0,-164800.0,9469778.2,-0.017402730720768096,False,Neutral,False,False,True
CHDC,2024-11-25,71.0,0.0,0.0,200.0,329960.0,-329960.0,9469778.2,-0.03484347711544079,False,Neutral,False,False,False
CHDC,2024-11-25,80.0,84.0,137886.0,0.0,0.0,137886.0,9469778.2,0.014560636700023239,False,Neutral,False,False,True
CHDC,2024-11-25,83.0,0.0,0.0,272.0,447928.0,-447928.0,9469778.2,-0.04730079105759837,False,Neutral,False,False,False
CHDC,2024-11-25,86.0,118.0,194346.0,0.0,0.0,194346.0,9469778.2,0.020522761557393184,False,Neutral,False,False,True
CHDC,2024-11-25,89.0,0.0,0.0,220.0,362120.0,-362120.0,9469778.2,-0.03823954398425087,False,Neutral,False,False,False
CHDC,2024-11-25,94.0,100.0,164980.0,200.0,329980.0,-165000.0,9469778.2,-0.01742385053960398,False,Neutral,False,False,True
CHL,2024-11-21,6.0,30.0,11430.0,0.0,0.0,11430.0,1790211.6,0.006384720107947016,False,Neutral,False,False,True
CHL,2024-11-21,13.0,0.0,0.0,2907.0,1106523.2,-1106523.2,1790211.6,-0.6180963188932526,True,Neutral,False,False,False
CHL,2024-11-21,16.0,50.0,19000.0,0.0,0.0,19000.0,1790211.6,0.010613270520646832,False,Neutral,False,False,True
CHL,2024-11-21,17.0,530.0,201400.0,0.0,0.0,201400.0,1790211.6,0.11250066751885643,False,Neutral,False,False,True
CHL,2024-11-21,22.0,126.0,47754.0,0.0,0.0,47754.0,1790211.6,0.02667505897068257,False,Neutral,False,False,True
CHL,2024-11-21,25.0,800.0,303200.0,256.0,97280.0,205920.0,1790211.6,0.11502550871639977,False,Neutral,False,False,True
CHL,2024-11-21,26.0,1611.0,613952.1,0.0,0.0,613952.1,1790211.6,0.3429494591589061,True,Neutral,False,False,True
CHL,2024-11-21,34.0,400.0,151600.0,0.0,0.0,151600.0,1790211.6,0.08468272689105578,False,Neutral,False,False,True
CHL,2024-11-21,35.0,20.0,7622.0,0.0,0.0,7622.0,1790211.6,0.004257597258335272,False,Neutral,False,False,True
CHL,2024-11-21,39.0,31.0,11826.5,1200.0,454800.0,-442973.5,1790211.6,-0.24744197836725,False,Neutral,False,False,True
CHL,2024-11-21,42.0,0.0,0.0,220.0,83854.4,-83854.4,1790211.6,-0.04684049639718567,False,Neutral,False,False,True
CHL,2024-11-21,48.0,100.0,38000.0,0.0,0.0,38000.0,1790211.6,0.021226541041293664,False,Neutral,False,False,True
CHL,2024-11-21,53.0,0.0,0.0,126.0,47754.0,-47754.0,1790211.6,-0.02667505897068257,False,Neutral,False,False,False
CHL,2024-11-21,58.0,341.0,129780.0,0.0,0.0,129780.0,1790211.6,0.07249422358787083,False,Neutral,False,False,True
CHL,2024-11-21,70.0,470.0,178647.0,0.0,0.0,178647.0,1790211.6,0.09979099677378919,False,Neutral,False,False,True
CHL,2024-11-21,86.0,200.0,76000.0,0.0,0.0,76000.0,1790211.6,0.04245308208258733,False,Neutral,False,False,True
CHL,2024-11-25,6.0,60.0,22620.0,0.0,0.0,22620.0,2734397.6,0.008272388770382185,False,Neutral,False,False,True
CHL,2024-11-25,13.0,0.0,0.0,96.0,36566.4,-36566.4,2734397.6,-0.013372744329500582,False,Neutral,False,False,False
CHL,2024-11-25,17.0,660.0,251374.2,0.0,0.0,251374.2,2734397.6,0.09193037618230794,False,Neutral,False,False,True
CHL,2024-11-25,20.0,24.0,9120.0,24.0,9120.0,0.0,2734397.6,0.0,False,Neutral,False,True,True
CHL,2024-11-25,22.0,0.0,0.0,200.0,76047.0,-76047.0,2734397.6,-0.027811244421806103,False,Neutral,False,False,True
CHL,2024-11-25,26.0,876.0,330484.0,0.0,0.0,330484.0,2734397.6,0.12086172106060947,False,Neutral,False,False,True
CHL,2024-11-25,29.0,200.0,75500.0,0.0,0.0,75500.0,2734397.6,0.02761120036091313,False,Neutral,False,False,True
CHL,2024-11-25,33.0,0.0,0.0,638.0,243078.0,-243078.0,2734397.6,-0.08889636240172241,False,Neutral,False,False,False
CHL,2024-11-25,34.0,0.0,0.0,110.0,41745.0,-41745.0,2734397.6,-0.015266616676375081,False,Neutral,False,False,True
CHL,2024-11-25,38.0,1320.0,500544.0,3200.0,1208180.0,-707636.0,2734397.6,-0.2587904553456308,True,Neutral,False,False,True
CHL,2024-11-25,39.0,1500.0,566700.0,360.0,136440.0,430260.0,2734397.6,0.15735092804352957,False,Neutral,False,False,True
CHL,2024-11-25,40.0,200.0,75600.0,0.0,0.0,75600.0,2734397.6,0.027647771487218975,False,Neutral,False,False,True
CHL,2024-11-25,41.0,1196.0,452656.4,0.0,0.0,452656.4,2734397.6,0.1655415437754919,False,Neutral,False,False,True
CHL,2024-11-25,42.0,132.0,49896.0,0.0,0.0,49896.0,2734397.6,0.018247529181564522,False,Neutral,False,False,True
CHL,2024-11-25,45.0,396.0,150282.0,0.0,0.0,150282.0,2734397.6,0.05495982003495029,False,Neutral,False,False,True
CHL,2024-11-25,48.0,0.0,0.0,332.0,125896.0,-125896.0,2734397.6,-0.04604158517400688,False,Neutral,False,False,True
CHL,2024-11-25,53.0,0.0,0.0,2242.0,849763.2,-849763.2,2734397.6,-0.31076797317259197,True,Neutral,False,False,False
CHL,2024-11-25,54.0,200.0,76000.0,0.0,0.0,76000.0,2734397.6,0.027794055992442356,False,Neutral,False,False,True
CHL,2024-11-25,57.0,400.0,151600.0,0.0,0.0,151600.0,2734397.6,0.05544182747966133,False,Neutral,False,False,True
CHL,2024-11-25,58.0,0.0,0.0,20.0,7562.0,-7562.0,2734397.6,-0.0027655085712480145,False,Neutral,False,False,True
CHL,2024-11-25,62.0,38.0,14459.0,0.0,0.0,14459.0,2734397.6,0.005287819152562158,False,Neutral,False,False,True
CHL,2024-11-25,70.0,20.0,7562.0,0.0,0.0,7562.0,2734397.6,0.0027655085712480145,False,Neutral,False,False,True
CIT,2024-11-21,1.0,100.0,217700.0,0.0,0.0,217700.0,5415516.8,0.04019930286247104,False,Neutral,False,False,True
CIT,2024-11-21,6.0,218.0,474847.6,0.0,0.0,474847.6,5415516.8,0.08768278587927195,False,Neutral,False,False,True
CIT,2024-11-21,13.0,0.0,0.0,20.0,43500.0,-43500.0,5415516.8,-0.008032474389147864,False,Neutral,False,False,False
CIT,2024-11-21,16.0,50.0,108750.0,0.0,0.0,108750.0,5415516.8,0.02008118597286966,False,Neutral,False,False,True
CIT,2024-11-21,17.0,140.0,304570.0,0.0,0.0,304570.0,5415516.8,0.056240246544891154,False,Neutral,False,False,True
CIT,2024-11-21,19.0,32.0,69494.4,0.0,0.0,69494.4,5415516.8,0.012832459498602239,False,Neutral,False,False,True
CIT,2024-11-21,28.0,0.0,0.0,600.0,1306762.0,-1306762.0,5415516.8,-0.24129959305084236,False,Neutral,False,False,False
CIT,2024-11-21,29.0,0.0,0.0,200.0,434200.0,-434200.0,5415516.8,-0.0801770202245518,False,Neutral,False,False,False
CIT,2024-11-21,34.0,0.0,0.0,1072.0,2332303.2,-2332303.2,5415516.8,-0.4306704763615543,True,Neutral,False,False,True
CIT,2024-11-21,38.0,40.0,87120.0,60.0,130500.0,-43380.0,5415516.8,-0.008010315839108837,False,Neutral,False,False,True
CIT,2024-11-21,41.0,352.0,765633.2,0.0,0.0,765633.2,5415516.8,0.14137767978117988,False,Neutral,False,False,True
CIT,2024-11-21,42.0,60.0,130500.0,0.0,0.0,130500.0,5415516.8,0.024097423167443597,False,Neutral,False,False,True
CIT,2024-11-21,45.0,114.0,248239.4,32.0,69494.4,178745.0,5415516.8,0.033006083556051384,False,Neutral,False,False,True
CIT,2024-11-21,46.0,0.0,0.0,40.0,87120.0,-87120.0,5415516.8,-0.01608710732833476,False,Neutral,False,False,True
CIT,2024-11-21,49.0,10.0,21750.0,0.0,0.0,21750.0,5415516.8,0.004016237194573932,False,Neutral,False,False,True
CIT,2024-11-21,50.0,12.0,25531.2,0.0,0.0,25531.2,5415516.8,0.004714453106303724,False,Neutral,False,False,True
CIT,2024-11-21,54.0,13.0,28275.0,0.0,0.0,28275.0,5415516.8,0.005221108352946113,False,Neutral,False,False,True
CIT,2024-11-21,56.0,0.0,0.0,12.0,25531.2,-25531.2,5415516.8,-0.004714453106303724,False,Neutral,False,False,False
CIT,2024-11-21,57.0,0.0,0.0,360.0,783831.0,-783831.0,5415516.8,-0.14473798696368184,False,Neutral,False,False,False
CIT,2024-11-21,62.0,238.0,516926.0,0.0,0.0,516926.0,5415516.8,0.09545275531229079,False,Neutral,False,False,True
CIT,2024-11-21,66.0,910.0,1980980.0,0.0,0.0,1980980.0,5415516.8,0.3657970371359572,True,Neutral,False,False,True
CIT,2024-11-21,67.0,200.0,435200.0,0.0,0.0,435200.0,5415516.8,0.08036167480821037,False,Neutral,False,False,True
CIT,2024-11-21,85.0,0.0,0.0,93.0,202275.0,-202275.0,5415516.8,-0.03735100590953757,False,Neutral,False,False,False
CIT,2024-11-25,1.0,0.0,0.0,18.0,39060.0,-39060.0,4151824.8,-0.009407911432100893,False,Neutral,False,False,True
CIT,2024-11-25,4.0,0.0,0.0,30.0,65160.0,-65160.0,4151824.8,-0.015694303863689047,False,Neutral,False,False,False
CIT,2024-11-25,5.0,0.0,0.0,14.0,30366.0,-30366.0,4151824.8,-0.007313892435923597,False,Neutral,False,False,False
CIT,2024-11-25,14.0,120.0,260900.0,0.0,0.0,260900.0,4151824.8,0.0628398385211245,False,Neutral,False,False,True
CIT,2024-11-25,16.0,0.0,0.0,174.0,377247.4,-377247.4,4151824.8,-0.09086303449028005,False,Neutral,False,False,True
CIT,2024-11-25,17.0,0.0,0.0,132.0,286445.0,-286445.0,4151824.8,-0.06899255479181106,False,Neutral,False,False,True
CIT,2024-11-25,18.0,0.0,0.0,200.0,433627.8,-433627.8,4151824.8,-0.10444270191747976,False,Neutral,False,False,False
CIT,2024-11-25,22.0,22.0,47762.0,0.0,0.0,47762.0,4151824.8,0.011503857291858752,False,Neutral,False,False,True
CIT,2024-11-25,25.0,70.0,151907.0,0.0,0.0,151907.0,4151824.8,0.036588008241580906,False,Neutral,False,False,True
CIT,2024-11-25,29.0,0.0,0.0,300.0,651120.0,-651120.0,4151824.8,-0.15682742682205666,False,Neutral,False,False,False
CIT,2024-11-25,32.0,214.0,464196.0,0.0,0.0,464196.0,4151824.8,0.1118052958304021,False,Neutral,False,False,True
CIT,2024-11-25,34.0,40.0,86760.0,0.0,0.0,86760.0,4151824.8,0.020896835531210276,False,Neutral,False,False,True
CIT,2024-11-25,36.0,24.0,52080.0,0.0,0.0,52080.0,4151824.8,0.012543881909467857,False,Neutral,False,False,True
CIT,2024-11-25,38.0,26.0,56422.6,156.0,338340.0,-281917.4,4151824.8,-0.0679020463483912,False,Neutral,False,False,True
CIT,2024-11-25,39.0,20.0,43380.0,100.0,217000.0,-173620.0,4151824.8,-0.0418177568571776,False,Neutral,False,False,True
CIT,2024-11-25,41.0,0.0,0.0,20.0,43480.0,-43480.0,4151824.8,-0.010472503560362181,False,Neutral,False,False,True
CIT,2024-11-25,42.0,74.0,160432.0,606.0,1314238.0,-1153806.0,4151824.8,-0.27790334505444453,True,Neutral,False,True,True
CIT,2024-11-25,44.0,26.0,56375.8,0.0,0.0,56375.8,4151824.8,0.013578559480640899,False,Neutral,False,False,True
CIT,2024-11-25,45.0,158.0,342718.0,0.0,0.0,342718.0,4151824.8,0.08254635407544172,False,Neutral,False,False,True
CIT,2024-11-25,46.0,40.0,86800.0,0.0,0.0,86800.0,4151824.8,0.020906469849113096,False,Neutral,False,False,True
CIT,2024-11-25,47.0,384.0,832748.0,0.0,0.0,832748.0,4151824.8,0.20057397412337824,False,Neutral,False,False,True
CIT,2024-11-25,48.0,0.0,0.0,46.0,99824.6,-99824.6,4151824.8,-0.024043548273038885,False,Neutral,False,False,False
CIT,2024-11-25,49.0,100.0,217036.0,0.0,0.0,217036.0,4151824.8,0.052274845508895273,False,Neutral,False,False,True
CIT,2024-11-25,51.0,354.0,767507.4,0.0,0.0,767507.4,4151824.8,0.18486025710911502,False,Neutral,False,False,True
CIT,2024-11-25,52.0,0.0,0.0,24.0,52080.0,-52080.0,4151824.8,-0.012543881909467857,False,Neutral,False,False,False
CIT,2024-11-25,57.0,0.0,0.0,22.0,47740.0,-47740.0,4151824.8,-0.011498558417012202,False,Neutral,False,False,False
CIT,2024-11-25,58.0,30.0,65160.0,0.0,0.0,65160.0,4151824.8,0.015694303863689047,False,Neutral,False,False,True
CIT,2024-11-25,64.0,92.0,199456.0,72.0,156096.0,43360.0,4151824.8,0.01044360060665373,False,Neutral,False,True,True
CIT,2024-11-25,80.0,120.0,260184.0,0.0,0.0,260184.0,4151824.8,0.06266738423066408,False,Neutral,False,False,True
CITY,2024-11-21,5.0,1100.0,991100.0,0.0,0.0,991100.0,6395486.8,0.15496865695977982,False,Neutral,False,False,True
CITY,2024-11-21,14.0,180.0,163296.0,0.0,0.0,163296.0,6395486.8,0.025533005556355775,False,Neutral,False,False,True
CITY,2024-11-21,17.0,0.0,0.0,1932.0,1740825.2,-1740825.2,6395486.8,-0.2721958866368077,True,Neutral,False,False,False
CITY,2024-11-21,19.0,54.0,48924.0,0.0,0.0,48924.0,6395486.8,0.007649769521844686,False,Neutral,False,False,True
CITY,2024-11-21,26.0,0.0,0.0,1800.0,1632758.0,-1632758.0,6395486.8,-0.2552984707903705,True,Neutral,False,False,False
CITY,2024-11-21,28.0,0.0,0.0,60.0,54420.0,-54420.0,6395486.8,-0.008509125528958952,False,Neutral,False,False,False
CITY,2024-11-21,29.0,210.0,190512.0,0.0,0.0,190512.0,6395486.8,0.02978850648241507,False,Neutral,False,False,True
CITY,2024-11-21,34.0,1746.0,1585406.0,0.0,0.0,1585406.0,6395486.8,0.2478944996024384,False,Neutral,False,False,True
CITY,2024-11-21,38.0,686.0,620830.0,60.0,54400.0,566430.0,6395486.8,0.08856714394281918,False,Neutral,False,True,True
CITY,2024-11-21,40.0,0.0,0.0,1000.0,908100.0,-908100.0,6395486.8,-0.14199075510561604,False,Neutral,False,False,False
CITY,2024-11-21,48.0,200.0,181000.0,1960.0,1776999.6,-1595999.6,6395486.8,-0.24955091768776697,False,Neutral,False,True,True
CITY,2024-11-21,49.0,0.0,0.0,122.0,110654.0,-110654.0,6395486.8,-0.01730188857554987,False,Neutral,False,False,False
CITY,2024-11-21,55.0,0.0,0.0,10.0,9070.0,-9070.0,6395486.8,-0.0014181875881598255,False,Neutral,False,False,False
CITY,2024-11-21,57.0,660.0,598620.0,100.0,90100.0,508520.0,6395486.8,0.07951232109493213,False,Neutral,False,False,True
CITY,2024-11-21,59.0,40.0,36200.0,20.0,18160.0,18040.0,6395486.8,0.002820739149989333,False,Neutral,False,False,True
CITY,2024-11-21,77.0,2188.0,1979598.7999999998,0.0,0.0,1979598.7999999998,6395486.8,0.3095305896026554,True,Neutral,False,False,True
CITY,2024-11-25,6.0,580.0,524220.0,140.0,127400.0,396820.0,6799530.0,0.058359916053021314,False,Neutral,False,True,True
CITY,2024-11-25,7.0,100.0,90020.0,300.0,271500.0,-181480.0,6799530.0,-0.02669008004965049,False,Neutral,False,False,True
CITY,2024-11-25,11.0,0.0,0.0,610.0,553070.0,-553070.0,6799530.0,-0.08133944552049921,False,Neutral,False,False,False
CITY,2024-11-25,14.0,0.0,0.0,100.0,90680.0,-90680.0,6799530.0,-0.013336215885509733,False,Neutral,False,False,True
CITY,2024-11-25,16.0,0.0,0.0,20.0,17942.0,-17942.0,6799530.0,-0.002638711793315126,False,Neutral,False,False,False
